UTC,Ask,Bid,Ask Volume,Bid Volume
23.02.2026 16:16:43.041 UTC,1.17945,1.1794,2.25,0.9
23.02.2026 16:16:43.147 UTC,1.17942,1.17941,0.9,1.8
23.02.2026 16:16:43.201 UTC,1.17945,1.17942,4.5,0.9
23.02.2026 16:16:43.308 UTC,1.17945,1.1794,3.6,0.9
23.02.2026 16:16:43.413 UTC,1.17943,1.17941,0.45,0.9
23.02.2026 16:16:43.518 UTC,1.17942,1.17941,0.9,1.8
23.02.2026 16:16:43.675 UTC,1.17943,1.17941,1.35,1.8
23.02.2026 16:16:45.343 UTC,1.17942,1.17941,0.9,1.8
23.02.2026 16:16:45.600 UTC,1.17941,1.17939,1.35,1.8
23.02.2026 16:16:45.756 UTC,1.1794,1.17939,0.9,0.9
23.02.2026 16:16:45.862 UTC,1.17941,1.17937,0.9,1.8
23.02.2026 16:16:45.968 UTC,1.17941,1.17938,1.8,1.8
23.02.2026 16:16:46.075 UTC,1.17942,1.17939,1.8,1.8
23.02.2026 16:16:46.232 UTC,1.17942,1.1794,1.8,0.9
23.02.2026 16:16:46.437 UTC,1.17942,1.17938,0.9,0.9
23.02.2026 16:16:46.542 UTC,1.17943,1.17938,0.9,0.9
23.02.2026 16:16:46.651 UTC,1.17941,1.1794,0.9,0.9
23.02.2026 16:16:46.841 UTC,1.17942,1.17938,1.8,1.8
23.02.2026 16:16:47.605 UTC,1.1794,1.17938,1.35,0.9
23.02.2026 16:16:47.712 UTC,1.1794,1.17937,1.35,0.9
23.02.2026 16:16:47.818 UTC,1.17941,1.17936,1.8,0.9
23.02.2026 16:16:48.785 UTC,1.17941,1.17938,0.9,3.6
23.02.2026 16:16:48.892 UTC,1.17943,1.17939,2.7,0.9
23.02.2026 16:16:48.995 UTC,1.17943,1.17939,0.9,0.9
23.02.2026 16:16:49.203 UTC,1.17941,1.17939,0.9,0.9
23.02.2026 16:16:49.410 UTC,1.17941,1.17938,1.8,1.8
23.02.2026 16:16:50.023 UTC,1.1794,1.17938,0.9,1.8
23.02.2026 16:16:50.383 UTC,1.1794,1.17937,0.9,0.9
23.02.2026 16:16:50.588 UTC,1.17941,1.17937,1.8,0.9
23.02.2026 16:16:50.999 UTC,1.17941,1.17938,2.7,1.8
23.02.2026 16:16:51.104 UTC,1.17942,1.17938,2.7,0.9
23.02.2026 16:16:51.209 UTC,1.17941,1.17937,0.9,1.8
23.02.2026 16:16:51.866 UTC,1.17941,1.17938,2.7,1.8
23.02.2026 16:16:52.022 UTC,1.17941,1.17937,1.8,1.8
23.02.2026 16:16:52.128 UTC,1.17941,1.17939,1.8,0.9
23.02.2026 16:16:52.232 UTC,1.17941,1.17938,0.9,0.9
23.02.2026 16:16:52.335 UTC,1.17941,1.17938,2.7,1.8
23.02.2026 16:16:52.542 UTC,1.1794,1.17938,1.8,1.8
23.02.2026 16:16:57.705 UTC,1.17942,1.17937,2.7,1.8
23.02.2026 16:16:57.860 UTC,1.17942,1.17938,0.9,1.8
23.02.2026 16:16:57.968 UTC,1.17942,1.17939,0.9,1.8
23.02.2026 16:16:58.080 UTC,1.17942,1.1794,0.9,0.9
23.02.2026 16:16:58.288 UTC,1.17943,1.17941,1.35,1.8
23.02.2026 16:16:58.497 UTC,1.17944,1.17942,0.9,0.9
23.02.2026 16:16:59.112 UTC,1.17946,1.17941,3.6,0.9
23.02.2026 16:16:59.318 UTC,1.17944,1.17942,0.9,0.9
23.02.2026 16:16:59.575 UTC,1.17943,1.17942,0.9,0.9
23.02.2026 16:16:59.630 UTC,1.17941,1.1794,0.9,2.92
23.02.2026 16:16:59.743 UTC,1.17942,1.17939,0.9,0.9
23.02.2026 16:16:59.854 UTC,1.1794,1.17938,0.9,1.8
23.02.2026 16:17:00.316 UTC,1.17943,1.17938,0.9,1.8
23.02.2026 16:17:00.422 UTC,1.17942,1.17938,0.9,1.8
23.02.2026 16:17:00.527 UTC,1.17941,1.1794,0.9,0.9
23.02.2026 16:17:00.634 UTC,1.17945,1.1794,3.6,0.9
23.02.2026 16:17:00.740 UTC,1.17944,1.17942,0.9,0.9
23.02.2026 16:17:00.899 UTC,1.17945,1.17943,0.9,0.9
23.02.2026 16:17:01.057 UTC,1.17947,1.17942,0.45,1.8
23.02.2026 16:17:01.162 UTC,1.17947,1.17943,0.9,0.9
23.02.2026 16:17:01.320 UTC,1.17946,1.17942,0.9,1.8
23.02.2026 16:17:01.528 UTC,1.17946,1.17941,0.9,0.9
23.02.2026 16:17:02.753 UTC,1.17948,1.17943,7.65,1.8
23.02.2026 16:17:02.860 UTC,1.17947,1.17945,0.9,0.9
23.02.2026 16:17:03.372 UTC,1.17946,1.17945,0.9,0.9
23.02.2026 16:17:03.426 UTC,1.17949,1.17944,1.35,0.9
23.02.2026 16:17:03.584 UTC,1.17947,1.17945,0.9,0.9
23.02.2026 16:17:05.000 UTC,1.17947,1.17944,0.9,0.9
23.02.2026 16:17:05.106 UTC,1.17948,1.17944,2.25,0.9
23.02.2026 16:17:05.219 UTC,1.17946,1.17942,0.9,1.8
23.02.2026 16:17:05.787 UTC,1.17947,1.17942,2.25,1.8
23.02.2026 16:17:06.054 UTC,1.17945,1.17943,0.9,1.8
23.02.2026 16:17:07.022 UTC,1.17947,1.17942,1.8,1.8
23.02.2026 16:17:07.179 UTC,1.17948,1.17943,4.54,0.9
23.02.2026 16:17:07.284 UTC,1.17947,1.17945,0.45,1.8
23.02.2026 16:17:07.338 UTC,1.1795,1.17945,1.35,0.9
23.02.2026 16:17:07.442 UTC,1.1795,1.17946,0.45,0.9
23.02.2026 16:17:07.903 UTC,1.17951,1.17947,1.84,0.9
23.02.2026 16:17:07.957 UTC,1.17952,1.17949,1.35,0.9
23.02.2026 16:17:08.065 UTC,1.17952,1.17948,0.9,0.9
23.02.2026 16:17:08.173 UTC,1.17952,1.17949,3.6,0.9
23.02.2026 16:17:08.279 UTC,1.17952,1.1795,1.8,0.9
23.02.2026 16:17:08.742 UTC,1.17953,1.17948,1.8,1.8
23.02.2026 16:17:09.954 UTC,1.17951,1.17948,0.9,0.9
23.02.2026 16:17:10.729 UTC,1.17952,1.17949,1.8,1.8
23.02.2026 16:17:11.549 UTC,1.17951,1.17949,0.9,0.9
23.02.2026 16:17:11.809 UTC,1.17953,1.17948,1.8,0.9
23.02.2026 16:17:11.915 UTC,1.17954,1.1795,2.25,0.9
23.02.2026 16:17:12.021 UTC,1.17955,1.1795,1.8,0.9
23.02.2026 16:17:12.382 UTC,1.17954,1.17952,1.35,0.9
23.02.2026 16:17:12.488 UTC,1.17956,1.17951,0.9,0.9
23.02.2026 16:17:13.106 UTC,1.17954,1.17952,0.9,1.8
23.02.2026 16:17:14.280 UTC,1.17954,1.17952,0.9,0.9
23.02.2026 16:17:14.586 UTC,1.17954,1.17953,0.45,0.9
23.02.2026 16:17:14.641 UTC,1.17949,1.17948,0.9,1.8
23.02.2026 16:17:14.750 UTC,1.17949,1.17948,0.9,0.9
23.02.2026 16:17:14.804 UTC,1.17949,1.17946,6.3,1.35
23.02.2026 16:17:14.859 UTC,1.17947,1.17946,0.9,1.35
23.02.2026 16:17:15.173 UTC,1.17949,1.17945,0.9,1.8
23.02.2026 16:17:16.041 UTC,1.17949,1.17947,0.9,1.8
23.02.2026 16:17:16.252 UTC,1.17949,1.17948,0.9,0.9
23.02.2026 16:17:16.411 UTC,1.1795,1.17946,0.9,1.8
23.02.2026 16:17:17.234 UTC,1.17949,1.17947,0.9,1.8
23.02.2026 16:17:18.465 UTC,1.17948,1.17946,0.9,1.8
23.02.2026 16:17:18.574 UTC,1.17944,1.17943,0.9,0.9
23.02.2026 16:17:18.789 UTC,1.17944,1.17941,0.9,0.9
23.02.2026 16:17:20.566 UTC,1.17945,1.17942,0.9,0.9
23.02.2026 16:17:21.577 UTC,1.17944,1.17943,0.9,0.9
23.02.2026 16:17:25.752 UTC,1.17944,1.17942,0.9,0.9
23.02.2026 16:17:26.774 UTC,1.17944,1.17943,0.9,0.9
23.02.2026 16:17:27.138 UTC,1.17946,1.17943,0.9,0.9
23.02.2026 16:17:29.118 UTC,1.17946,1.17942,0.9,1.8
23.02.2026 16:17:29.224 UTC,1.17945,1.17942,0.9,0.9
23.02.2026 16:17:29.886 UTC,1.17944,1.17942,0.9,0.9
23.02.2026 16:17:30.143 UTC,1.17944,1.17941,0.9,0.9
23.02.2026 16:17:30.963 UTC,1.17941,1.1794,3.6,0.9
23.02.2026 16:17:31.122 UTC,1.17941,1.17939,0.9,0.9
23.02.2026 16:17:31.227 UTC,1.1794,1.17937,0.9,0.9
23.02.2026 16:17:32.613 UTC,1.17939,1.17936,3.6,0.9
23.02.2026 16:17:32.720 UTC,1.17935,1.17933,0.9,1.8
23.02.2026 16:17:32.830 UTC,1.17934,1.17932,0.9,0.9
23.02.2026 16:17:33.140 UTC,1.17934,1.17931,0.9,0.9
23.02.2026 16:17:34.096 UTC,1.17935,1.17932,0.9,0.9
23.02.2026 16:17:34.458 UTC,1.17935,1.17933,0.45,0.9
23.02.2026 16:17:34.572 UTC,1.17937,1.17934,0.45,0.9
23.02.2026 16:17:34.679 UTC,1.17937,1.17935,0.45,0.9
23.02.2026 16:17:35.859 UTC,1.17937,1.17934,2.25,1.8
23.02.2026 16:17:35.965 UTC,1.17937,1.17932,2.25,0.9
23.02.2026 16:17:37.091 UTC,1.17937,1.17934,3.15,0.9
23.02.2026 16:17:37.456 UTC,1.17937,1.17935,0.45,1.8
23.02.2026 16:17:37.563 UTC,1.17938,1.17935,1.35,2.7
23.02.2026 16:17:39.666 UTC,1.1794,1.17939,0.9,0.9
23.02.2026 16:17:39.720 UTC,1.17942,1.17938,0.9,0.9
23.02.2026 16:17:39.827 UTC,1.17943,1.17939,0.45,0.9
23.02.2026 16:17:39.938 UTC,1.17944,1.17941,1.35,0.9
23.02.2026 16:17:40.308 UTC,1.17946,1.17941,1.35,0.9
23.02.2026 16:17:40.630 UTC,1.17946,1.17945,0.45,0.9
23.02.2026 16:17:40.740 UTC,1.17949,1.17944,5.4,0.9
23.02.2026 16:17:41.359 UTC,1.17949,1.17946,5.4,0.9
23.02.2026 16:17:41.517 UTC,1.17949,1.17947,0.45,0.9
23.02.2026 16:17:41.622 UTC,1.1795,1.17947,1.35,0.9
23.02.2026 16:17:42.391 UTC,1.1795,1.17946,0.45,0.9
23.02.2026 16:17:42.497 UTC,1.17948,1.17946,0.9,0.9
23.02.2026 16:17:42.604 UTC,1.17948,1.17945,2.25,0.9
23.02.2026 16:17:43.318 UTC,1.17949,1.17946,0.45,0.9
23.02.2026 16:17:43.575 UTC,1.17949,1.17947,8.1,0.9
23.02.2026 16:17:43.831 UTC,1.17949,1.17946,0.45,0.9
23.02.2026 16:17:43.937 UTC,1.1795,1.17947,0.45,0.9
23.02.2026 16:17:44.608 UTC,1.1795,1.17948,0.9,0.9
23.02.2026 16:17:44.916 UTC,1.17949,1.17948,0.45,0.9
23.02.2026 16:17:45.938 UTC,1.1795,1.17948,4.5,0.9
23.02.2026 16:17:46.803 UTC,1.1795,1.17947,0.45,0.9
23.02.2026 16:17:48.786 UTC,1.17951,1.17947,2.7,0.9
23.02.2026 16:17:49.042 UTC,1.17951,1.17948,0.45,0.9
23.02.2026 16:17:49.149 UTC,1.17955,1.1795,6.3,0.9
23.02.2026 16:17:49.965 UTC,1.17956,1.17951,2.7,2.7
23.02.2026 16:17:50.074 UTC,1.17955,1.17954,0.9,0.9
23.02.2026 16:17:50.182 UTC,1.17956,1.17954,0.9,0.9
23.02.2026 16:17:50.288 UTC,1.17955,1.17952,0.9,0.9
23.02.2026 16:17:50.952 UTC,1.17956,1.17952,1.35,0.9
23.02.2026 16:17:52.421 UTC,1.17956,1.17953,2.7,0.9
23.02.2026 16:17:53.391 UTC,1.17954,1.17953,0.9,0.9
23.02.2026 16:17:53.496 UTC,1.17954,1.17952,0.9,0.9
23.02.2026 16:17:54.407 UTC,1.17956,1.17951,2.7,0.9
23.02.2026 16:17:55.822 UTC,1.17955,1.17951,0.9,1.8
23.02.2026 16:18:00.620 UTC,1.17957,1.17954,0.9,1.8
23.02.2026 16:18:00.674 UTC,1.17958,1.17956,2.25,1.8
23.02.2026 16:18:00.934 UTC,1.17958,1.17957,0.9,0.9
23.02.2026 16:18:01.750 UTC,1.17959,1.17958,0.9,0.9
23.02.2026 16:18:02.010 UTC,1.17959,1.17956,0.9,1.8
23.02.2026 16:18:02.117 UTC,1.17957,1.17955,0.9,0.9
23.02.2026 16:18:02.224 UTC,1.17956,1.17955,4.5,0.9
23.02.2026 16:18:04.916 UTC,1.17957,1.17955,0.45,0.9
23.02.2026 16:18:05.028 UTC,1.1796,1.17955,3.6,0.9
23.02.2026 16:18:05.083 UTC,1.17957,1.17955,0.9,0.9
23.02.2026 16:18:05.190 UTC,1.17957,1.17953,0.45,0.9
23.02.2026 16:18:05.300 UTC,1.17955,1.17953,1.35,1.8
23.02.2026 16:18:05.608 UTC,1.17956,1.17954,0.45,1.8
23.02.2026 16:18:05.662 UTC,1.17958,1.17957,0.45,0.9
23.02.2026 16:18:05.922 UTC,1.17959,1.17957,1.35,1.8
23.02.2026 16:18:06.437 UTC,1.17961,1.17957,3.6,0.9
23.02.2026 16:18:07.106 UTC,1.1796,1.17957,0.9,1.8
23.02.2026 16:18:07.894 UTC,1.17959,1.17958,0.9,1.35
23.02.2026 16:18:07.954 UTC,1.17962,1.17961,0.9,1.8
23.02.2026 16:18:08.010 UTC,1.17965,1.17961,2.25,1.8
23.02.2026 16:18:08.115 UTC,1.17965,1.17962,1.8,0.9
23.02.2026 16:18:08.370 UTC,1.17964,1.17962,2.7,1.8
23.02.2026 16:18:08.782 UTC,1.17965,1.17962,1.8,0.9
23.02.2026 16:18:08.893 UTC,1.17965,1.17963,2.25,0.9
23.02.2026 16:18:09.309 UTC,1.17965,1.17962,3.15,2.7
23.02.2026 16:18:10.081 UTC,1.17965,1.17963,2.7,0.9
23.02.2026 16:18:10.188 UTC,1.17967,1.17963,1.35,0.9
23.02.2026 16:18:10.295 UTC,1.17967,1.17964,1.35,0.9
23.02.2026 16:18:10.450 UTC,1.17966,1.17964,1.35,1.8
23.02.2026 16:18:10.712 UTC,1.17966,1.17965,0.9,0.9
23.02.2026 16:18:11.025 UTC,1.17967,1.17965,0.45,1.8
23.02.2026 16:18:11.853 UTC,1.17968,1.17965,6.3,1.8
23.02.2026 16:18:12.729 UTC,1.17969,1.17965,1.8,0.9
23.02.2026 16:18:12.835 UTC,1.1797,1.17965,6.3,1.8
23.02.2026 16:18:13.048 UTC,1.17971,1.17968,4.95,0.9
23.02.2026 16:18:13.314 UTC,1.1797,1.17968,0.9,1.8
23.02.2026 16:18:13.638 UTC,1.17972,1.17967,2.7,1.8
23.02.2026 16:18:13.750 UTC,1.17972,1.1797,4.05,0.9
23.02.2026 16:18:13.854 UTC,1.17973,1.17968,4.05,1.8
23.02.2026 16:18:13.960 UTC,1.1797,1.17969,0.9,1.8
23.02.2026 16:18:14.120 UTC,1.1797,1.17968,1.8,0.9
23.02.2026 16:18:14.230 UTC,1.17969,1.17968,0.9,0.9
23.02.2026 16:18:14.335 UTC,1.17969,1.17967,0.9,1.8
23.02.2026 16:18:14.541 UTC,1.1797,1.17968,5.4,0.9
23.02.2026 16:18:14.748 UTC,1.17971,1.17966,1.8,1.8
23.02.2026 16:18:14.852 UTC,1.17971,1.17967,1.8,0.9
23.02.2026 16:18:15.008 UTC,1.17972,1.17969,0.45,1.8
23.02.2026 16:18:15.114 UTC,1.17974,1.17972,1.35,0.9
23.02.2026 16:18:15.473 UTC,1.17973,1.17972,0.9,0.9
23.02.2026 16:18:15.678 UTC,1.17975,1.17971,0.9,0.9
23.02.2026 16:18:15.886 UTC,1.17974,1.1797,0.9,0.9
23.02.2026 16:18:15.941 UTC,1.17972,1.17968,0.9,1.8
23.02.2026 16:18:16.098 UTC,1.17972,1.17969,1.8,0.9
23.02.2026 16:18:16.204 UTC,1.17971,1.17969,0.9,0.9
23.02.2026 16:18:16.308 UTC,1.17971,1.17967,0.9,0.9
23.02.2026 16:18:17.369 UTC,1.17972,1.17967,1.8,0.9
23.02.2026 16:18:17.474 UTC,1.17973,1.17967,8.1,1.8
23.02.2026 16:18:17.529 UTC,1.17973,1.17971,3.15,0.9
23.02.2026 16:18:17.683 UTC,1.17974,1.17972,0.9,0.9
23.02.2026 16:18:18.203 UTC,1.17974,1.17971,6.3,0.9
23.02.2026 16:18:18.312 UTC,1.17972,1.1797,0.9,1.8
23.02.2026 16:18:18.523 UTC,1.17973,1.17968,7.2,1.8
23.02.2026 16:18:18.630 UTC,1.17972,1.17968,0.9,1.8
23.02.2026 16:18:18.684 UTC,1.17969,1.17968,0.9,0.9
23.02.2026 16:18:18.792 UTC,1.1797,1.17967,0.9,0.9
23.02.2026 16:18:18.897 UTC,1.17969,1.17967,0.9,1.8
23.02.2026 16:18:20.419 UTC,1.17968,1.17967,0.9,1.8
23.02.2026 16:18:20.674 UTC,1.17969,1.17967,0.9,1.8
23.02.2026 16:18:20.729 UTC,1.17971,1.17967,9.9,0.9
23.02.2026 16:18:20.885 UTC,1.17971,1.17966,0.9,1.8
23.02.2026 16:18:21.245 UTC,1.17972,1.17968,1.8,1.8
23.02.2026 16:18:21.299 UTC,1.17973,1.1797,7.65,0.9
23.02.2026 16:18:21.507 UTC,1.17972,1.1797,0.9,1.8
23.02.2026 16:18:21.612 UTC,1.1797,1.17969,0.9,1.8
23.02.2026 16:18:21.722 UTC,1.17968,1.17967,0.9,0.9
23.02.2026 16:18:21.831 UTC,1.17969,1.17965,1.35,1.8
23.02.2026 16:18:21.939 UTC,1.17969,1.17966,3.6,1.8
23.02.2026 16:18:22.249 UTC,1.17968,1.17966,0.9,0.9
23.02.2026 16:18:22.303 UTC,1.17971,1.17966,4.5,1.8
23.02.2026 16:18:22.509 UTC,1.17971,1.17967,4.5,0.9
23.02.2026 16:18:24.034 UTC,1.17969,1.17967,0.9,0.9
23.02.2026 16:18:26.692 UTC,1.1797,1.17967,7.2,0.9
23.02.2026 16:18:29.378 UTC,1.17969,1.17967,0.9,1.8
23.02.2026 16:18:29.585 UTC,1.17969,1.17966,8.1,1.8
23.02.2026 16:18:29.690 UTC,1.17967,1.17966,0.9,1.8
23.02.2026 16:18:29.794 UTC,1.17969,1.17965,0.9,1.8
23.02.2026 16:18:29.898 UTC,1.17968,1.17965,0.9,1.8
23.02.2026 16:18:30.105 UTC,1.17966,1.17965,0.9,0.9
23.02.2026 16:18:30.314 UTC,1.17969,1.17965,2.7,0.9
23.02.2026 16:18:30.526 UTC,1.17968,1.17967,2.25,0.9
23.02.2026 16:18:30.632 UTC,1.17969,1.17967,0.45,0.9
23.02.2026 16:18:31.297 UTC,1.17968,1.17967,0.45,1.8
23.02.2026 16:18:31.402 UTC,1.17969,1.17967,0.9,1.8
23.02.2026 16:18:32.162 UTC,1.1797,1.17967,1.8,0.9
23.02.2026 16:18:32.267 UTC,1.17971,1.17967,0.9,0.9
23.02.2026 16:18:32.370 UTC,1.17969,1.17968,0.9,0.9
23.02.2026 16:18:32.629 UTC,1.17971,1.17967,1.8,1.8
23.02.2026 16:18:33.094 UTC,1.17972,1.17967,3.6,0.9
23.02.2026 16:18:33.454 UTC,1.17971,1.17967,0.9,1.8
23.02.2026 16:18:34.474 UTC,1.17971,1.17969,0.45,1.8
23.02.2026 16:18:34.684 UTC,1.17972,1.17969,0.9,0.9
23.02.2026 16:18:34.789 UTC,1.17972,1.1797,3.6,0.9
23.02.2026 16:18:35.047 UTC,1.17972,1.17969,0.9,0.9
23.02.2026 16:18:36.767 UTC,1.1797,1.17969,0.9,1.8
23.02.2026 16:18:36.982 UTC,1.1797,1.17968,1.35,1.8
23.02.2026 16:18:37.955 UTC,1.17969,1.17968,0.9,1.8
23.02.2026 16:18:38.161 UTC,1.1797,1.17968,1.8,0.9
23.02.2026 16:18:39.748 UTC,1.1797,1.17967,0.9,1.8
23.02.2026 16:18:39.957 UTC,1.17971,1.17967,1.8,1.8
23.02.2026 16:18:40.164 UTC,1.1797,1.17967,0.9,1.8
23.02.2026 16:18:40.373 UTC,1.17969,1.17966,3.6,0.9
23.02.2026 16:18:40.481 UTC,1.17967,1.17966,0.45,0.9
23.02.2026 16:18:40.741 UTC,1.17967,1.17965,1.35,1.8
23.02.2026 16:18:40.847 UTC,1.17966,1.17965,0.9,0.9
23.02.2026 16:18:40.953 UTC,1.17968,1.17964,2.25,0.9
23.02.2026 16:18:41.772 UTC,1.17967,1.17964,0.9,0.9
23.02.2026 16:18:41.876 UTC,1.17967,1.17965,2.25,0.9
23.02.2026 16:18:41.981 UTC,1.17969,1.17965,3.6,0.9
23.02.2026 16:18:42.086 UTC,1.17968,1.17965,0.9,0.9
23.02.2026 16:18:42.448 UTC,1.17966,1.17965,0.9,0.9
23.02.2026 16:18:42.555 UTC,1.17968,1.17964,1.8,0.9
23.02.2026 16:18:42.661 UTC,1.17967,1.17966,1.8,0.9
23.02.2026 16:18:42.990 UTC,1.17968,1.17964,1.8,0.9
23.02.2026 16:18:43.351 UTC,1.17967,1.17966,1.8,0.9
23.02.2026 16:18:43.960 UTC,1.17967,1.17965,1.8,1.8
23.02.2026 16:18:44.064 UTC,1.17967,1.17964,0.9,1.8
23.02.2026 16:18:44.272 UTC,1.17965,1.17964,0.9,1.8
23.02.2026 16:18:44.380 UTC,1.17967,1.17964,4.5,1.8
23.02.2026 16:18:44.486 UTC,1.17967,1.17964,1.35,0.9
23.02.2026 16:18:44.643 UTC,1.17965,1.17964,0.9,1.8
23.02.2026 16:18:44.750 UTC,1.17965,1.17963,2.25,1.8
23.02.2026 16:18:44.908 UTC,1.17966,1.17963,2.25,0.9
23.02.2026 16:18:45.115 UTC,1.17965,1.17963,2.25,0.9
23.02.2026 16:18:45.425 UTC,1.17965,1.17964,1.8,0.9
23.02.2026 16:18:45.633 UTC,1.17966,1.17964,0.9,0.9
23.02.2026 16:18:45.888 UTC,1.17966,1.17963,0.9,0.9
23.02.2026 16:18:45.943 UTC,1.17964,1.17963,4.5,0.9
23.02.2026 16:18:46.051 UTC,1.17965,1.17961,1.35,0.9
23.02.2026 16:18:46.157 UTC,1.17965,1.17962,2.25,0.9
23.02.2026 16:18:46.261 UTC,1.17965,1.17963,2.25,0.9
23.02.2026 16:18:46.366 UTC,1.17964,1.17963,0.9,0.9
23.02.2026 16:18:46.624 UTC,1.17966,1.17962,3.15,0.9
23.02.2026 16:18:46.777 UTC,1.17965,1.17962,0.9,0.9
23.02.2026 16:18:47.129 UTC,1.17965,1.17963,4.5,0.9
23.02.2026 16:18:47.795 UTC,1.17965,1.17962,0.9,0.9
23.02.2026 16:18:48.153 UTC,1.17964,1.17962,0.9,0.9
23.02.2026 16:18:48.762 UTC,1.17963,1.1796,3.15,0.9
23.02.2026 16:18:48.868 UTC,1.17963,1.17959,1.35,0.9
23.02.2026 16:18:48.973 UTC,1.17961,1.17959,0.9,1.8
23.02.2026 16:18:49.132 UTC,1.17963,1.17959,1.8,1.8
23.02.2026 16:18:49.239 UTC,1.17963,1.17962,0.9,0.9
23.02.2026 16:18:50.678 UTC,1.17964,1.17963,4.95,0.9
23.02.2026 16:18:51.039 UTC,1.17965,1.17964,1.35,2.7
23.02.2026 16:18:51.712 UTC,1.17964,1.17963,0.9,0.9
23.02.2026 16:18:53.088 UTC,1.17965,1.17963,0.9,1.8
23.02.2026 16:18:53.704 UTC,1.17965,1.17962,0.9,0.9
23.02.2026 16:18:54.360 UTC,1.17966,1.17963,0.9,1.8
23.02.2026 16:18:54.673 UTC,1.17967,1.17964,1.35,1.8
23.02.2026 16:18:54.780 UTC,1.17968,1.17965,0.9,2.7
23.02.2026 16:18:54.886 UTC,1.17968,1.17966,0.9,0.9
23.02.2026 16:18:56.211 UTC,1.17968,1.17965,0.9,1.8
23.02.2026 16:18:57.441 UTC,1.17968,1.17966,0.9,0.9
23.02.2026 16:18:58.357 UTC,1.1797,1.17966,2.25,0.9
23.02.2026 16:18:59.023 UTC,1.1797,1.17967,0.9,0.9
23.02.2026 16:19:02.741 UTC,1.17971,1.17967,0.9,1.8
23.02.2026 16:19:03.098 UTC,1.1797,1.17967,0.9,0.9
23.02.2026 16:19:03.254 UTC,1.1797,1.17966,1.8,1.8
23.02.2026 16:19:05.438 UTC,1.17971,1.17969,0.45,6.3
23.02.2026 16:19:05.493 UTC,1.17979,1.17977,1.8,0.9
23.02.2026 16:19:05.605 UTC,1.17978,1.17976,0.45,0.9
23.02.2026 16:19:05.713 UTC,1.17978,1.17977,0.9,0.9
23.02.2026 16:19:08.933 UTC,1.17977,1.17976,0.9,0.9
23.02.2026 16:19:09.038 UTC,1.17978,1.17976,1.8,1.8
23.02.2026 16:19:10.559 UTC,1.17981,1.17976,9.9,1.8
23.02.2026 16:19:10.716 UTC,1.1798,1.17976,0.9,1.8
23.02.2026 16:19:10.981 UTC,1.1798,1.17977,9.9,1.8
23.02.2026 16:19:11.437 UTC,1.17979,1.17977,0.9,1.8
23.02.2026 16:19:11.594 UTC,1.17978,1.17976,0.9,0.9
23.02.2026 16:19:12.718 UTC,1.17978,1.17975,0.9,1.8
23.02.2026 16:19:14.951 UTC,1.17979,1.17976,1.8,0.9
23.02.2026 16:19:16.281 UTC,1.17978,1.17976,2.7,0.9
23.02.2026 16:19:16.387 UTC,1.17978,1.17974,2.25,0.9
23.02.2026 16:19:18.212 UTC,1.1798,1.17978,0.22,1.8
23.02.2026 16:19:18.318 UTC,1.1798,1.17978,2.7,1.8
23.02.2026 16:19:18.493 UTC,1.17979,1.17977,0.9,0.9
23.02.2026 16:19:18.864 UTC,1.1798,1.17978,2.25,0.9
23.02.2026 16:19:19.579 UTC,1.17978,1.17977,0.9,0.9
23.02.2026 16:19:20.099 UTC,1.1798,1.17979,0.45,6.75
23.02.2026 16:19:20.210 UTC,1.17981,1.17978,2.7,2.7
23.02.2026 16:19:22.072 UTC,1.17981,1.17977,1.8,0.9
23.02.2026 16:19:22.179 UTC,1.17981,1.1798,1.8,0.9
23.02.2026 16:19:22.337 UTC,1.17983,1.17981,1.8,1.8
23.02.2026 16:19:22.443 UTC,1.17984,1.17981,0.9,0.9
23.02.2026 16:19:22.654 UTC,1.17985,1.17982,0.9,1.8
23.02.2026 16:19:22.710 UTC,1.17987,1.17986,1.12,1.8
23.02.2026 16:19:22.878 UTC,1.17989,1.17985,1.8,1.8
23.02.2026 16:19:23.146 UTC,1.17986,1.17985,0.9,1.8
23.02.2026 16:19:23.254 UTC,1.17986,1.17984,2.7,0.9
23.02.2026 16:19:23.413 UTC,1.17985,1.17981,0.9,2.7
23.02.2026 16:19:26.931 UTC,1.17984,1.17983,0.9,0.9
23.02.2026 16:19:27.138 UTC,1.17984,1.17982,0.9,1.8
23.02.2026 16:19:29.720 UTC,1.17982,1.17979,0.9,1.35
23.02.2026 16:19:29.828 UTC,1.17981,1.17979,0.9,0.9
23.02.2026 16:19:29.934 UTC,1.17979,1.17978,0.9,0.9
23.02.2026 16:19:32.685 UTC,1.17986,1.17985,0.9,5.4
23.02.2026 16:19:32.791 UTC,1.17987,1.17984,0.9,0.9
23.02.2026 16:19:32.896 UTC,1.17988,1.17984,0.9,0.9
23.02.2026 16:19:33.562 UTC,1.17985,1.17982,0.9,1.89
23.02.2026 16:19:33.770 UTC,1.17984,1.17982,0.9,1.8
23.02.2026 16:19:35.369 UTC,1.17985,1.17983,1.8,0.9
23.02.2026 16:19:35.527 UTC,1.17984,1.17982,0.9,2.7
23.02.2026 16:19:36.146 UTC,1.17985,1.17983,1.8,0.9
23.02.2026 16:19:36.251 UTC,1.17984,1.17982,0.9,0.9
23.02.2026 16:19:37.268 UTC,1.17986,1.17984,2.7,4.5
